OBJECTID	FOD_ID	FPA_ID	SOURCE_SYSTEM_TYPE	SOURCE_SYSTEM	NWCG_REPORTING_AGENCY	NWCG_REPORTING_UNIT_ID	NWCG_REPORTING_UNIT_NAME	SOURCE_REPORTING_UNIT	SOURCE_REPORTING_UNIT_NAME	LOCAL_FIRE_REPORT_ID	LOCAL_INCIDENT_ID	FIRE_CODE	FIRE_NAME	ICS_209_INCIDENT_NUMBER	ICS_209_NAME	MTBS_ID	MTBS_FIRE_NAME	COMPLEX_NAME	FIRE_YEAR	DISCOVERY_DATE	DISCOVERY_DOY	DISCOVERY_TIME	STAT_CAUSE_CODE	STAT_CAUSE_DESCR	CONT_DATE	CONT_DOY	CONT_TIME	FIRE_SIZE	FIRE_SIZE_CLASS	LATITUDE	LONGITUDE	OWNER_CODE	OWNER_DESCR	STATE	COUNTY	FIPS_CODE	FIPS_NAME	Shape
1748752	300089426	SFO-2014TXTXS1964	NONFED	ST-NASF	ST/C&L	USTXTXS	Texas A & M Forest Service	TXTXS	Texas Forest Service		1964		7009						2014	2456676.5	19	1651	5	Debris Burning	2456676.5	19	1910	14	C	31.58593333	-95.60483333	14	MISSING/NOT SPECIFIED	TX	Anderson	001	Anderson	
1748753	300089427	SFO-2014SCSCS14FF0241	NONFED	ST-NASF	ST/C&L	USSCSCS	South Carolina Forestry Commission	SCSCS	South Carolina Forestry Commission		14FF0241								2014	2456676.5	19	1649	5	Debris Burning	2456676.5	19	1922	11	C	34.182827	-80.408997	8	PRIVATE	SC	Lee County	061	Lee	
1748754	300089428	SFO-2014TXTXS1965	NONFED	ST-NASF	ST/C&L	USTXTXS	Texas A & M Forest Service	TXTXS	Texas Forest Service		1965		9018						2014	2456676.5	19	1735	5	Debris Burning	2456676.5	19	1929	1	B	30.65031667	-93.89043333	14	MISSING/NOT SPECIFIED	TX	Jasper	241	Jasper	
1748755	300089429	SFO-2014GAGAS-FY2014-Marion-010	NONFED	ST-NASF	ST/C&L	USGAGAS	Georgia Forestry Commission	GAGAS	Georgia Forestry Commission		FY2014-Marion-010		FY2014-MARION-010	248603	YOUNG ROAD FIRE				2014	2456676.5	19	1634	5	Debris Burning	2456676.5	19	2017	214.7	D	32.46445278	-84.65735833	14	MISSING/NOT SPECIFIED	GA	Marion              	197	Marion	
1748756	300089430	SFO-2014AR-ARSIND3799057	NONFED	ST-NASF	ST/C&L	USARARS	Arkansas Forestry Commission	ARARS	Arkansas Forestry Commission		IND3799057		IND3799057						2014	2456676.5	19	1800	5	Debris Burning	2456676.5	19	2100	17	C	35.55464	-91.50926	8	PRIVATE	AR	INDEPENDENCE	063	Independence	
1748757	300089431	SFO-2014MSMFC17684	NONFED	ST-NASF	ST/C&L	USMSMSS	Mississippi Forestry Commission	MSMFC	Mississippi Forestry Commission		17684		12320140119001						2014	2456676.5	19	1815	5	Debris Burning	2456676.5	19	2100	10	C	32.4865457	-89.36585151	8	PRIVATE	MS	SCOTT	123	Scott	
1748758	300089432	SFO-2014GAGAS-FY2014-Laurens-058	NONFED	ST-NASF	ST/C&L	USGAGAS	Georgia Forestry Commission	GAGAS	Georgia Forestry Commission		FY2014-Laurens-058		FY2014-LAURENS-058						2014	2456676.5	19	2026	5	Debris Burning	2456676.5	19	2130	5.6	B	32.60729444	-83.05488056	8	PRIVATE	GA	Laurens             	175	Laurens	
1748759	300089434	SFO-2014NCNCSNCST-041-20140001	NONFED	ST-NASF	ST/C&L	USNCNCS	North Carolina Forest Service	NCNCS	North Carolina Division of Forest Resources		NCST-041-20140001		HAY BALE						2014	2456676.5	19	1850	5	Debris Burning	2456676.5	19	2252	5	B	36.01866666	-79.54583333	14	MISSING/NOT SPECIFIED	NC	Guilford	081	Guilford	
1748760	300089436	SFO-2014AR-ARSFUL3245839	NONFED	ST-NASF	ST/C&L	USARARS	Arkansas Forestry Commission	ARARS	Arkansas Forestry Commission		FUL3245839		FUL3245839						2014	2456676.5	19		5	Debris Burning	2456676.5	19		10	C	36.30496	-91.86291	8	PRIVATE	AR	FULTON	049	Fulton	
1748761	300089437	SFO-2014NENFS17238	NONFED	ST-NASF	ST/C&L	USNENES	Nebraska Department of Forestry	NENFS	Nebraska Forest Service		17238								2014	2456676.5	19	2209	5	Debris Burning	2456677.5	20	0110	2	B	40.60942	-95.98547	14	MISSING/NOT SPECIFIED	NE				
1748762	300089438	SFO-2014GAGAS-FY2014-Polk-015	NONFED	ST-NASF	ST/C&L	USGAGAS	Georgia Forestry Commission	GAGAS	Georgia Forestry Commission		FY2014-Polk-015		FY2014-POLK-015						2014	2456676.5	19	1350	5	Debris Burning	2456677.5	20	1030	24.93	C	33.95023333	-85.11011944	8	PRIVATE	GA	Polk                	233	Polk	
1748763	300089439	SFO-2014MO-MOS93728	NONFED	ST-NASF	ST/C&L	USMOMOS	Missouri Department of Conservation	MOMOS	Missouri Department of Conservation		93728								2014	2456677.5	20	1025	5	Debris Burning	2456677.5	20	1100	1	B	36.50931	-91.26476	14	MISSING/NOT SPECIFIED	MO	Oregon	149	Oregon	
1748764	300089440	SFO-2014NCNCSNCST-063-20140006	NONFED	ST-NASF	ST/C&L	USNCNCS	North Carolina Forest Service	NCNCS	North Carolina Division of Forest Resources		NCST-063-20140006		WADSWORTH RD						2014	2456677.5	20	1111	5	Debris Burning	2456677.5	20	1131	0.5	B	35.39621666	-79.36713333	14	MISSING/NOT SPECIFIED	NC	Moore	125	Moore	
1748766	300089444	SFO-2014AR-ARSSAL2234539	NONFED	ST-NASF	ST/C&L	USARARS	Arkansas Forestry Commission	ARARS	Arkansas Forestry Commission		SAL2234539		SAL2234539						2014	2456677.5	20	1120	5	Debris Burning	2456677.5	20	1150	1	B	34.65383	-92.55508	8	PRIVATE	AR	SALINE	125	Saline	
1748767	300089445	SFO-2014NCNCSNCST-085-20140006	NONFED	ST-NASF	ST/C&L	USNCNCS	North Carolina Forest Service	NCNCS	North Carolina Division of Forest Resources		NCST-085-20140006		BISCUIT TRAILER TRASH						2014	2456677.5	20	1122	5	Debris Burning	2456677.5	20	1153	1.5	B	36.45633333	-80.21916666	14	MISSING/NOT SPECIFIED	NC	Stokes	169	Stokes	
1748768	300089447	SFO-2014SCSCS14WF0178	NONFED	ST-NASF	ST/C&L	USSCSCS	South Carolina Forestry Commission	SCSCS	South Carolina Forestry Commission		14WF0178								2014	2456677.5	20	1112	5	Debris Burning	2456677.5	20	1157	3	B	33.436775	-81.548492	8	PRIVATE	SC	Aiken County	003	Aiken	
1748769	300089448	SFO-2014NCNCSNCST-030-20140003	NONFED	ST-NASF	ST/C&L	USNCNCS	North Carolina Forest Service	NCNCS	North Carolina Division of Forest Resources		NCST-030-20140003		ESSEX FARM RD.						2014	2456677.5	20	1128	5	Debris Burning	2456677.5	20	1200	0.3	B	35.9511	-80.4319	14	MISSING/NOT SPECIFIED	NC	Davie	059	Davie	
1748770	300089449	SFO-2014GAGAS-FY2014-Laurens-060	NONFED	ST-NASF	ST/C&L	USGAGAS	Georgia Forestry Commission	GAGAS	Georgia Forestry Commission		FY2014-Laurens-060		FY2014-LAURENS-060						2014	2456677.5	20	1147	5	Debris Burning	2456677.5	20	1215	0.43	B	32.51180833	-82.83761944	8	PRIVATE	GA	Laurens             	175	Laurens	
1748771	300089450	SFO-2014AR-ARSFAU2131368	NONFED	ST-NASF	ST/C&L	USARARS	Arkansas Forestry Commission	ARARS	Arkansas Forestry Commission		FAU2131368		FAU2131368						2014	2456677.5	20	1157	5	Debris Burning	2456677.5	20	1217	5	B	35.27152	-92.35974	8	PRIVATE	AR	FAULKNER	045	Faulkner	
1748772	300089451	SFO-2014NCNCSNCST-012-20140003	NONFED	ST-NASF	ST/C&L	USNCNCS	North Carolina Forest Service	NCNCS	North Carolina Division of Forest Resources		NCST-012-20140003		JACKET						2014	2456677.5	20	1207	5	Debris Burning	2456677.5	20	1230	0.2	A	35.72311666	-81.54456666	14	MISSING/NOT SPECIFIED	NC	Burke	023	Burke	
1748773	300089455	SFO-2014NCNCSNCST-086-20140005	NONFED	ST-NASF	ST/C&L	USNCNCS	North Carolina Forest Service	NCNCS	North Carolina Division of Forest Resources		NCST-086-20140005		DISPOSAL						2014	2456677.5	20	1228	5	Debris Burning	2456677.5	20	1250	0.2	A	36.49883333	-80.5855	14	MISSING/NOT SPECIFIED	NC	Surry	171	Surry	
1748774	300089456	SFO-2014SCSCS14WF0169	NONFED	ST-NASF	ST/C&L	USSCSCS	South Carolina Forestry Commission	SCSCS	South Carolina Forestry Commission		14WF0169								2014	2456677.5	20	1105	5	Debris Burning	2456677.5	20	1253	4	B	33.622158	-81.224678	8	PRIVATE	SC	Aiken County	003	Aiken	
1748775	300089457	SFO-2014NCNCSNCST-085-20140008	NONFED	ST-NASF	ST/C&L	USNCNCS	North Carolina Forest Service	NCNCS	North Carolina Division of Forest Resources		NCST-085-20140008		CABINET MAN						2014	2456677.5	20	1247	5	Debris Burning	2456677.5	20	1258	0.8	B	36.32566666	-80.2025	14	MISSING/NOT SPECIFIED	NC	Stokes	169	Stokes	
1748776	300089461	SFO-2014GAGAS-FY2014-Washington-018	NONFED	ST-NASF	ST/C&L	USGAGAS	Georgia Forestry Commission	GAGAS	Georgia Forestry Commission		FY2014-Washington-018		FY2014-WASHINGTON-018						2014	2456677.5	20	1124	5	Debris Burning	2456677.5	20	1303	25.1	C	32.962	-82.77897222	8	PRIVATE	GA	Washington          	303	Washington	
1748777	300089462	SFO-2014SCSCS14WF0179	NONFED	ST-NASF	ST/C&L	USSCSCS	South Carolina Forestry Commission	SCSCS	South Carolina Forestry Commission		14WF0179								2014	2456677.5	20	1238	5	Debris Burning	2456677.5	20	1307	3	B	33.444393	-81.507973	8	PRIVATE	SC	Aiken County	003	Aiken	
1748778	300089463	SFO-2014NCNCSNCST-081-20140014	NONFED	ST-NASF	ST/C&L	USNCNCS	North Carolina Forest Service	NCNCS	North Carolina Division of Forest Resources		NCST-081-20140014		OLD DRUM FIRE						2014	2456677.5	20	1252	5	Debris Burning	2456677.5	20	1310	0.5	B	35.51608333	-81.99216666	14	MISSING/NOT SPECIFIED	NC	Rutherford	161	Rutherford	
1748779	300089464	SFO-2014AR-ARSHOT2026695	NONFED	ST-NASF	ST/C&L	USARARS	Arkansas Forestry Commission	ARARS	Arkansas Forestry Commission		HOT2026695		HOT2026695						2014	2456677.5	20	1409	5	Debris Burning	2456677.5	20		10	C	34.30947	-93.1971	8	PRIVATE	AR	HOT SPRING	059	Hot Spring	
1748780	300089465	SFO-2014NCNCSNCST-043-20140018	NONFED	ST-NASF	ST/C&L	USNCNCS	North Carolina Forest Service	NCNCS	North Carolina Division of Forest Resources		NCST-043-20140018		VACANT LOT						2014	2456677.5	20	1301	5	Debris Burning	2456677.5	20	1316	2	B	35.38611666	-78.83468333	14	MISSING/NOT SPECIFIED	NC	Harnett	085	Harnett	
1748781	300089466	SFO-2014GAGAS-FY2014-Jefferson-011	NONFED	ST-NASF	ST/C&L	USGAGAS	Georgia Forestry Commission	GAGAS	Georgia Forestry Commission		FY2014-Jefferson-011		FY2014-JEFFERSON-011						2014	2456677.5	20	1245	5	Debris Burning	2456677.5	20	1316	0.95	B	33.01888889	-82.45055556	8	PRIVATE	GA	Jefferson           	163	Jefferson	
1748782	300089467	SFO-2014NCNCSNCST-063-20140007	NONFED	ST-NASF	ST/C&L	USNCNCS	North Carolina Forest Service	NCNCS	North Carolina Division of Forest Resources		NCST-063-20140007		BEHIND TRINITY CHURCH						2014	2456677.5	20	1258	5	Debris Burning	2456677.5	20	1320	1	B	35.32126666	-79.39351666	14	MISSING/NOT SPECIFIED	NC	Moore	125	Moore	
1748783	300089468	SFO-2014NCNCSNCST-077-20140005	NONFED	ST-NASF	ST/C&L	USNCNCS	North Carolina Forest Service	NCNCS	North Carolina Division of Forest Resources		NCST-077-20140005		RADIO PROBLEMS						2014	2456677.5	20	1300	5	Debris Burning	2456677.5	20	1320	0.5	B	35.04195	-79.5205	14	MISSING/NOT SPECIFIED	NC	Richmond	153	Richmond	
1748784	300089469	SFO-2014NCNCSNCST-018-20140006	NONFED	ST-NASF	ST/C&L	USNCNCS	North Carolina Forest Service	NCNCS	North Carolina Division of Forest Resources		NCST-018-20140006		IMPORTANT PAPERS						2014	2456677.5	20	1315	5	Debris Burning	2456677.5	20	1328	0.3	B	35.58508333	-81.15	14	MISSING/NOT SPECIFIED	NC	Catawba	035	Catawba	
1748785	300089471	SFO-2014GAGAS-FY2014-Fannin-007	NONFED	ST-NASF	ST/C&L	USGAGAS	Georgia Forestry Commission	GAGAS	Georgia Forestry Commission		FY2014-Fannin-007		FY2014-FANNIN-007						2014	2456677.5	20	1232	5	Debris Burning	2456677.5	20	1330	0.4	B	34.93613889	-84.26180556	8	PRIVATE	GA	Fannin              	111	Fannin	
1748786	300089472	SFO-2014GAGAS-FY2014-McDuffie-015	NONFED	ST-NASF	ST/C&L	USGAGAS	Georgia Forestry Commission	GAGAS	Georgia Forestry Commission		FY2014-McDuffie-015		FY2014-MCDUFFIE-015						2014	2456677.5	20	1237	5	Debris Burning	2456677.5	20	1334	4	B	33.53537778	-82.49584444	8	PRIVATE	GA	McDuffie            	189	McDuffie	
1748787	300089473	SFO-2014MO-MOS93470	NONFED	ST-NASF	ST/C&L	USMOMOS	Missouri Department of Conservation	MOMOS	Missouri Department of Conservation		93470								2014	2456677.5	20	1306	5	Debris Burning	2456677.5	20	1335	1	B	36.84768	-94.46871	14	MISSING/NOT SPECIFIED	MO	Newton	145	Newton	
1748788	300089474	SFO-2014GAGAS-FY2014-Colquitt-022	NONFED	ST-NASF	ST/C&L	USGAGAS	Georgia Forestry Commission	GAGAS	Georgia Forestry Commission		FY2014-Colquitt-022		FY2014-COLQUITT-022						2014	2456677.5	20	1246	5	Debris Burning	2456677.5	20	1338	0.39	B	31.23329444	-83.54380278	8	PRIVATE	GA	Colquitt            	071	Colquitt	
1748789	300089475	SFO-2014NCNCSNCST-081-20140008	NONFED	ST-NASF	ST/C&L	USNCNCS	North Carolina Forest Service	NCNCS	North Carolina Division of Forest Resources		NCST-081-20140008		NIPPLES						2014	2456677.5	20	1319	5	Debris Burning	2456677.5	20	1340	1.5	B	35.30075	-81.83013333	14	MISSING/NOT SPECIFIED	NC	Rutherford	161	Rutherford	
1748790	300089477	SFO-2014NCNCSNCST-084-20140004	NONFED	ST-NASF	ST/C&L	USNCNCS	North Carolina Forest Service	NCNCS	North Carolina Division of Forest Resources		NCST-084-20140004		MISSION FIELD						2014	2456677.5	20	1330	5	Debris Burning	2456677.5	20	1341	0.5	B	35.30033333	-80.41673333	14	MISSING/NOT SPECIFIED	NC	Stanly	167	Stanly	
1748791	300089478	SFO-2014GAGAS-FY2014-Harris-011	NONFED	ST-NASF	ST/C&L	USGAGAS	Georgia Forestry Commission	GAGAS	Georgia Forestry Commission		FY2014-Harris-011		FY2014-HARRIS-011						2014	2456677.5	20	1319	5	Debris Burning	2456677.5	20	1342	5.76	B	32.85265556	-84.85921111	8	PRIVATE	GA	Harris              	145	Harris	
1748792	300089479	SFO-2014GAGAS-FY2014-Treutlen-017	NONFED	ST-NASF	ST/C&L	USGAGAS	Georgia Forestry Commission	GAGAS	Georgia Forestry Commission		FY2014-Treutlen-017		FY2014-TREUTLEN-017						2014	2456677.5	20	1310	5	Debris Burning	2456677.5	20	1345	1.17	B	32.3502	-82.63553056	8	PRIVATE	GA	Treutlen            	283	Treutlen	
1748793	300089480	SFO-2014SCSCS14FF0242	NONFED	ST-NASF	ST/C&L	USSCSCS	South Carolina Forestry Commission	SCSCS	South Carolina Forestry Commission		14FF0242								2014	2456677.5	20	1323	5	Debris Burning	2456677.5	20	1351	1	B	34.193062	-80.512985	8	PRIVATE	SC	Kershaw County	055	Kershaw	
1748794	300089482	SFO-2014NCNCSNCST-086-20140008	NONFED	ST-NASF	ST/C&L	USNCNCS	North Carolina Forest Service	NCNCS	North Carolina Division of Forest Resources		NCST-086-20140008		HANDLEBAR						2014	2456677.5	20	1317	5	Debris Burning	2456677.5	20	1352	0.2	A	36.33083333	-80.64783333	14	MISSING/NOT SPECIFIED	NC	Surry	171	Surry	
1748795	300089483	SFO-2014NCNCSNCST-076-20140002	NONFED	ST-NASF	ST/C&L	USNCNCS	North Carolina Forest Service	NCNCS	North Carolina Division of Forest Resources		NCST-076-20140002		CLOSE CALL						2014	2456677.5	20	1338	5	Debris Burning	2456677.5	20	1353	0.7	B	35.81775	-79.92923333	14	MISSING/NOT SPECIFIED	NC	Randolph	151	Randolph	
1748796	300089485	SFO-2014NCNCSNCST-004-20140006	NONFED	ST-NASF	ST/C&L	USNCNCS	North Carolina Forest Service	NCNCS	North Carolina Division of Forest Resources		NCST-004-20140006		POPLAR HILL CHURCH ROAD						2014	2456677.5	20	1350	5	Debris Burning	2456677.5	20	1358	0.1	A	34.97781666	-80.19731666	14	MISSING/NOT SPECIFIED	NC	Anson	007	Anson	
1748797	300089486	SFO-2014GAGAS-FY2014-Candler-008	NONFED	ST-NASF	ST/C&L	USGAGAS	Georgia Forestry Commission	GAGAS	Georgia Forestry Commission		FY2014-Candler-008		FY2014-CANDLER-008						2014	2456677.5	20	1315	5	Debris Burning	2456677.5	20	1358	0.48	B	32.38742222	-82.00672222	8	PRIVATE	GA	Candler             	043	Candler	
1748798	300089487	SFO-2014TXTXS1915	NONFED	ST-NASF	ST/C&L	USTXTXS	Texas A & M Forest Service	TXTXS	Texas Forest Service		1915		FM2441 FIRE						2014	2456672.5	15	1604	5	Debris Burning	2456677.5	20	1400	65	C	28.32978333	-97.4614	14	MISSING/NOT SPECIFIED	TX	Bee	025	Bee	
1748799	300089488	SFO-2014NCNCSNCST-036-20140004	NONFED	ST-NASF	ST/C&L	USNCNCS	North Carolina Forest Service	NCNCS	North Carolina Division of Forest Resources		NCST-036-20140004		2 BOATS AND A BARN						2014	2456677.5	20	1327	5	Debris Burning	2456677.5	20	1400	0.4	B	35.3464	-81.15896666	14	MISSING/NOT SPECIFIED	NC	Gaston	071	Gaston	
1748800	300089489	SFO-2014AR-ARSPIK75237	NONFED	ST-NASF	ST/C&L	USARARS	Arkansas Forestry Commission	ARARS	Arkansas Forestry Commission		PIK75237		PIK75237						2014	2456677.5	20	1254	5	Debris Burning	2456677.5	20	1400	4	B	33.98939	-93.58918	8	PRIVATE	AR	PIKE	109	Pike	
1748801	300089490	SFO-2014GAGAS-FY2014-Burke-020	NONFED	ST-NASF	ST/C&L	USGAGAS	Georgia Forestry Commission	GAGAS	Georgia Forestry Commission		FY2014-Burke-020		FY2014-BURKE-020						2014	2456677.5	20	1143	5	Debris Burning	2456677.5	20	1402	23.16	C	32.83388889	-82.24222222	8	PRIVATE	GA	Burke               	033	Burke	
1748802	300089491	SFO-2014SCSCS14FF0252	NONFED	ST-NASF	ST/C&L	USSCSCS	South Carolina Forestry Commission	SCSCS	South Carolina Forestry Commission		14FF0252								2014	2456677.5	20	1358	5	Debris Burning	2456677.5	20	1406	0.5	B	34.230595	-80.685936	8	PRIVATE	SC	Kershaw County	055	Kershaw	
1748803	300089492	SFO-2014GAGAS-FY2014-Elbert-007	NONFED	ST-NASF	ST/C&L	USGAGAS	Georgia Forestry Commission	GAGAS	Georgia Forestry Commission		FY2014-Elbert-007		FY2014-ELBERT-007						2014	2456677.5	20	1257	5	Debris Burning	2456677.5	20	1410	1.28	B	34.146625	-82.97709722	8	PRIVATE	GA	Elbert              	105	Elbert	
1748804	300089493	SFO-2014NCNCSNCST-086-20140006	NONFED	ST-NASF	ST/C&L	USNCNCS	North Carolina Forest Service	NCNCS	North Carolina Division of Forest Resources		NCST-086-20140006		PILING ON						2014	2456677.5	20	1324	5	Debris Burning	2456677.5	20	1410	3	B	36.39483333	-80.49966666	14	MISSING/NOT SPECIFIED	NC	Surry	171	Surry	
1748805	300089494	SFO-2014GAGAS-FY2014-Banks-004	NONFED	ST-NASF	ST/C&L	USGAGAS	Georgia Forestry Commission	GAGAS	Georgia Forestry Commission		FY2014-Banks-004		FY2014-BANKS-004						2014	2456677.5	20	1356	5	Debris Burning	2456677.5	20	1416	1.85	B	34.34813889	-83.47170278	8	PRIVATE	GA	Banks               	011	Banks	
1748806	300089495	SFO-2014GAGAS-FY2014-Richmond-011	NONFED	ST-NASF	ST/C&L	USGAGAS	Georgia Forestry Commission	GAGAS	Georgia Forestry Commission		FY2014-Richmond-011		FY2014-RICHMOND-011						2014	2456677.5	20	1205	5	Debris Burning	2456677.5	20	1417	26	C	33.34516667	-82.00958333	8	PRIVATE	GA	Richmond            	245	Richmond	
1748807	300089496	SFO-2014GAGAS-FY2014-Baldwin-015	NONFED	ST-NASF	ST/C&L	USGAGAS	Georgia Forestry Commission	GAGAS	Georgia Forestry Commission		FY2014-Baldwin-015		FY2014-BALDWIN-015						2014	2456677.5	20	1352	5	Debris Burning	2456677.5	20	1420	3	B	33.04778056	-83.38307778	8	PRIVATE	GA	Baldwin             	009	Baldwin	
1748808	300089497	SFO-2014GAGAS-FY2014-Walker-010	NONFED	ST-NASF	ST/C&L	USGAGAS	Georgia Forestry Commission	GAGAS	Georgia Forestry Commission		FY2014-Walker-010		FY2014-WALKER-010						2014	2456677.5	20	1215	5	Debris Burning	2456677.5	20	1420	0.73	B	34.70944444	-85.18805556	8	PRIVATE	GA	Walker              	295	Walker	
1748809	300089498	SFO-2014GAGAS-FY2014-Pulaski-026	NONFED	ST-NASF	ST/C&L	USGAGAS	Georgia Forestry Commission	GAGAS	Georgia Forestry Commission		FY2014-Pulaski-026		FY2014-PULASKI-026						2014	2456677.5	20	1412	5	Debris Burning	2456677.5	20	1424	4.3	B	32.31364444	-83.51061389	8	PRIVATE	GA	Pulaski             	235	Pulaski	
1748810	300089499	SFO-2014NCNCSNCST-063-20140008	NONFED	ST-NASF	ST/C&L	USNCNCS	North Carolina Forest Service	NCNCS	North Carolina Division of Forest Resources		NCST-063-20140008		WILLIAMSON RD						2014	2456677.5	20	1402	5	Debris Burning	2456677.5	20	1427	1	B	35.31078333	-79.46523333	14	MISSING/NOT SPECIFIED	NC	Moore	125	Moore	
1748811	300089501	SFO-2014GAGAS-FY2014-Coffee-033	NONFED	ST-NASF	ST/C&L	USGAGAS	Georgia Forestry Commission	GAGAS	Georgia Forestry Commission		FY2014-Coffee-033		FY2014-COFFEE-033						2014	2456677.5	20	1407	5	Debris Burning	2456677.5	20	1430	1	B	31.45014722	-82.86247778	8	PRIVATE	GA	Coffee              	069	Coffee	
1748812	300089502	SFO-2014NCNCSNCST-042-20150001	NONFED	ST-NASF	ST/C&L	USNCNCS	North Carolina Forest Service	NCNCS	North Carolina Division of Forest Resources		NCST-042-20150001		EDWARDS FORK RD						2014	2456677.5	20	1409	5	Debris Burning	2456677.5	20	1430	0.1	A	36.11925	-77.4011	14	MISSING/NOT SPECIFIED	NC	Halifax	083	Halifax	
1748813	300089503	SFO-2014NCNCSNCST-080-20140006	NONFED	ST-NASF	ST/C&L	USNCNCS	North Carolina Forest Service	NCNCS	North Carolina Division of Forest Resources		NCST-080-20140006		SHUPING MILL						2014	2456677.5	20	1347	5	Debris Burning	2456677.5	20	1430	2	B	35.52601666	-80.48066666	14	MISSING/NOT SPECIFIED	NC	Rowan	159	Rowan	
1748814	300089504	SFO-2014GAGAS-FY2014-Telfair-008	NONFED	ST-NASF	ST/C&L	USGAGAS	Georgia Forestry Commission	GAGAS	Georgia Forestry Commission		FY2014-Telfair-008		FY2014-TELFAIR-008						2014	2456677.5	20	1336	5	Debris Burning	2456677.5	20	1430	9.65	B	31.94456667	-82.74923889	8	PRIVATE	GA	Telfair             	271	Telfair	
1748815	300089505	SFO-2014FLFLS2014020034	NONFED	ST-NASF	ST/C&L	USFLFLS	Florida Forest Service	FLFLS	Florida Forest Service		2014020034		THOMPSON RD  (32)						2014	2456677.5	20	1348	5	Debris Burning	2456677.5	20	1432	2	B	30.7334	-85.2859	8	PRIVATE	FL	Jackson	063	Jackson	
1748816	300089506	SFO-2014AR-ARSCON2233322	NONFED	ST-NASF	ST/C&L	USARARS	Arkansas Forestry Commission	ARARS	Arkansas Forestry Commission		CON2233322		CON2233322						2014	2456677.5	20	1230	5	Debris Burning	2456677.5	20	1434	53	C	35.36821	-92.5678	8	PRIVATE	AR	CONWAY	029	Conway	
1748817	300089507	SFO-2014NCNCSNCST-053-20140004	NONFED	ST-NASF	ST/C&L	USNCNCS	North Carolina Forest Service	NCNCS	North Carolina Division of Forest Resources		NCST-053-20140004		GOLDEN HILLS						2014	2456677.5	20	1238	5	Debris Burning	2456677.5	20	1435	2	B	35.41166666	-79.08833333	14	MISSING/NOT SPECIFIED	NC	Lee	105	Lee	
1748818	300089508	SFO-2014NCNCSNCST-081-20140015	NONFED	ST-NASF	ST/C&L	USNCNCS	North Carolina Forest Service	NCNCS	North Carolina Division of Forest Resources		NCST-081-20140015		OLD TRAILER TOUNGE						2014	2456677.5	20	1425	5	Debris Burning	2456677.5	20	1435	0.1	A	35.29651666	-81.74846666	14	MISSING/NOT SPECIFIED	NC	Rutherford	161	Rutherford	
1748819	300089509	SFO-2014AR-ARSSAL2432570	NONFED	ST-NASF	ST/C&L	USARARS	Arkansas Forestry Commission	ARARS	Arkansas Forestry Commission		SAL2432570		SAL2432570						2014	2456677.5	20	1342	5	Debris Burning	2456677.5	20	1435	3	B	34.62388	-92.39079	8	PRIVATE	AR	SALINE	125	Saline	
1748820	300089510	SFO-2014GAGAS-FY2014-Treutlen-018	NONFED	ST-NASF	ST/C&L	USGAGAS	Georgia Forestry Commission	GAGAS	Georgia Forestry Commission		FY2014-Treutlen-018		FY2014-TREUTLEN-018						2014	2456677.5	20	1400	5	Debris Burning	2456677.5	20	1435	2.74	B	32.34958889	-82.63428611	8	PRIVATE	GA	Treutlen            	283	Treutlen	
1748821	300089513	SFO-2014GAGAS-FY2014-Harris-012	NONFED	ST-NASF	ST/C&L	USGAGAS	Georgia Forestry Commission	GAGAS	Georgia Forestry Commission		FY2014-Harris-012		FY2014-HARRIS-012						2014	2456677.5	20	1405	5	Debris Burning	2456677.5	20	1445	2.5	B	32.68166667	-84.76722222	8	PRIVATE	GA	Harris              	145	Harris	
1748822	300089514	SFO-2014GAGAS-FY2014-Stewart-007	NONFED	ST-NASF	ST/C&L	USGAGAS	Georgia Forestry Commission	GAGAS	Georgia Forestry Commission		FY2014-Stewart-007		FY2014-STEWART-007						2014	2456677.5	20	1423	5	Debris Burning	2456677.5	20	1445	0.2	A	32.03626944	-84.91479722	8	PRIVATE	GA	Stewart             	259	Stewart	
1748823	300089515	SFO-2014TNTNS14-W0004	NONFED	ST-NASF	ST/C&L	USTNTNS	Tennessee Division of Forestry	TNTNS	Tennessee Division of Forestry		14-W0004		TWO						2014	2456677.5	20	1330	5	Debris Burning	2456677.5	20	1445	13	C	36.1537	-88.762417	8	PRIVATE	TN	WEAKLEY	183	Weakley	
1748824	300089516	SFO-2014GAGAS-FY2014-Brooks-006	NONFED	ST-NASF	ST/C&L	USGAGAS	Georgia Forestry Commission	GAGAS	Georgia Forestry Commission		FY2014-Brooks-006		FY2014-BROOKS-006						2014	2456677.5	20	1344	5	Debris Burning	2456677.5	20	1447	2.1	B	30.86048056	-83.517325	8	PRIVATE	GA	Brooks              	027	Brooks	
